"image","height","width","boxes","relative_boxes","annotations","anno_type","relative_annotations","iou_score","max_iou_score","num_of_annotations","avg_score"
"[[[ 29  29  29]
  [ 29  29  29]
  [ 29  29  29]
  ...
  [156 156 156]
  [154 154 154]
  [153 153 153]]

 [[ 29  29  29]
  [ 29  29  29]
  [ 29  29  29]
  ...
  [156 156 156]
  [154 154 154]
  [153 153 153]]

 [[ 29  29  29]
  [ 29  29  29]
  [ 29  29  29]
  ...
  [156 156 156]
  [154 154 154]
  [153 153 153]]

 ...

 [[175 175 175]
  [175 175 175]
  [175 175 175]
  ...
  [117 117 117]
  [119 119 119]
  [119 119 119]]

 [[174 174 174]
  [175 175 175]
  [175 175 175]
  ...
  [117 117 117]
  [118 118 118]
  [119 119 119]]

 [[174 174 174]
  [175 175 175]
  [175 175 175]
  ...
  [117 117 117]
  [118 118 118]
  [119 119 119]]]",768,1024,"[[0.0, 0.19091796875, 991.775390625, 766.5011596679688]]","[[0.0, 0.0002485911051432292, 0.9685306549072266, 0.9980483849843343]]","[[0.0, 0.0, 916.7994880000001, 766.400256]]","<class 'list'>","[[0.0, 0.0, 0.8953120000000001, 0.997917]]","[[0.9626267826322469]]","[0.9626267826322469]",1,0.9626267826322469
"[[[66 66 66]
  [86 86 86]
  [98 98 98]
  ...
  [37 37 37]
  [25 25 25]
  [10 10 10]]

 [[84 84 84]
  [88 88 88]
  [86 86 86]
  ...
  [25 25 25]
  [25 25 25]
  [27 27 27]]

 [[83 83 83]
  [74 74 74]
  [62 62 62]
  ...
  [22 22 22]
  [27 27 27]
  [34 34 34]]

 ...

 [[57 57 57]
  [61 61 61]
  [60 60 60]
  ...
  [21 21 21]
  [22 22 22]
  [26 26 26]]

 [[64 64 64]
  [63 63 63]
  [63 63 63]
  ...
  [20 20 20]
  [21 21 21]
  [23 23 23]]

 [[67 67 67]
  [58 58 58]
  [60 60 60]
  ...
  [28 28 28]
  [31 31 31]
  [31 31 31]]]",768,1024,"[[2.235156297683716, 5.074609279632568, 1016.7825927734375, 758.8665771484375], [0.0, 0.0, 428.6302795410156, 766.2213134765625]]","[[0.0021827698219567537, 0.00660756416618824, 0.9929517507553101, 0.9881075223286947], [0.0, 0.0, 0.41858425736427307, 0.9976840019226074]]","[[0.0, 0.0, 586.88, 767.360256]]","<class 'list'>","[[0.0, 0.0, 0.573125, 0.999167]]","[[0.7827402424421664, 0.9010930092720117]]","[0.9010930092720117]",1,0.9010930092720117
"[[[209 209 209]
  [210 210 210]
  [210 210 210]
  ...
  [198 198 198]
  [198 198 198]
  [198 198 198]]

 [[209 209 209]
  [210 210 210]
  [210 210 210]
  ...
  [198 198 198]
  [198 198 198]
  [198 198 198]]

 [[210 210 210]
  [210 210 210]
  [210 210 210]
  ...
  [199 199 199]
  [199 199 199]
  [199 199 199]]

 ...

 [[ 97  97  97]
  [ 98  98  98]
  [ 98  98  98]
  ...
  [ 80  80  80]
  [ 77  77  77]
  [ 74  74  74]]

 [[ 96  96  96]
  [ 96  96  96]
  [ 96  96  96]
  ...
  [ 78  78  78]
  [ 73  73  73]
  [ 69  69  69]]

 [[ 94  94  94]
  [ 95  95  95]
  [ 94  94  94]
  ...
  [ 76  76  76]
  [ 71  71  71]
  [ 67  67  67]]]",768,1024,"[[801.8224487304688, 327.4078674316406, 973.9773559570312, 446.7488708496094], [4.374719142913818, 360.7396545410156, 132.47900390625, 435.3085021972656], [441.93212890625, 351.67413330078125, 545.6793823242188, 412.99609375]]","[[0.7830297350883484, 0.42631232738494873, 0.9511497616767883, 0.5817042589187622], [0.004272186663001776, 0.46971309185028076, 0.12937402725219727, 0.5668079455693563], [0.43157434463500977, 0.45790902773539227, 0.5328900218009949, 0.5377553304036459]]","[[0.0, 354.28608, 137.143296, 429.714432], [436.571136, 345.14304, 546.285568, 413.71392000000003], [797.714432, 329.14252799999997, 973.714432, 447.99974399999996]]","<class 'list'>","[[0.0, 0.46131000000000005, 0.133929, 0.559524], [0.426339, 0.449405, 0.533482, 0.53869], [0.779018, 0.428571, 0.950893, 0.583333]]","[[0.17440604653461933, 0.9781860376743508, 0.4504292517679896], [0.47029597977350124, 0.44500472860564744, 0.9861171804760666], [0.9930176756032512, 0.174461094900257, 0.470987812141864]]","[0.9781860376743508, 0.9861171804760666, 0.9930176756032512]",3,0.9857736312512229
"[[[101 101 101]
  [100 100 100]
  [ 99  99  99]
  ...
  [114 114 114]
  [116 116 116]
  [116 116 116]]

 [[102 102 102]
  [101 101 101]
  [100 100 100]
  ...
  [114 114 114]
  [115 115 115]
  [115 115 115]]

 [[104 104 104]
  [103 103 103]
  [102 102 102]
  ...
  [115 115 115]
  [113 113 113]
  [113 113 113]]

 ...

 [[ 79  79  79]
  [ 83  83  83]
  [ 87  87  87]
  ...
  [ 83  83  83]
  [ 82  82  82]
  [ 82  82  82]]

 [[ 77  77  77]
  [ 80  80  80]
  [ 85  85  85]
  ...
  [ 77  77  77]
  [ 80  80  80]
  [ 80  80  80]]

 [[ 76  76  76]
  [ 78  78  78]
  [ 83  83  83]
  ...
  [ 73  73  73]
  [ 78  78  78]
  [ 78  78  78]]]",1024,682,"[[0.0, 83.18290710449219, 570.0242309570312, 1024.0]]","[[0.0, 0.08123330771923065, 0.8358126553622159, 1.0]]","[[0.0, 78.400512, 558.072416, 1023.2002560000001]]","<class 'list'>","[[0.0, 0.076563, 0.818288, 0.9992190000000001]]","[[0.9876698049735406]]","[0.9876698049735406]",1,0.9876698049735406
"[[[ 75  75  75]
  [ 65  65  65]
  [ 83  83  83]
  ...
  [130 130 130]
  [130 130 130]
  [129 129 129]]

 [[ 21  21  21]
  [ 26  26  26]
  [ 63  63  63]
  ...
  [129 129 129]
  [129 129 129]
  [129 129 129]]

 [[ 21  21  21]
  [  7   7   7]
  [ 35  35  35]
  ...
  [129 129 129]
  [129 129 129]
  [128 128 128]]

 ...

 [[ 63  63  63]
  [ 63  63  63]
  [ 67  67  67]
  ...
  [ 18  18  18]
  [ 32  32  32]
  [ 45  45  45]]

 [[ 99  99  99]
  [ 86  86  86]
  [ 72  72  72]
  ...
  [ 24  24  24]
  [ 35  35  35]
  [ 44  44  44]]

 [[137 137 137]
  [110 110 110]
  [ 76  76  76]
  ...
  [ 19  19  19]
  [ 27  27  27]
  [ 34  34  34]]]",768,1024,"[[196.7209014892578, 1.4904296398162842, 1024.0, 762.9874877929688]]","[[0.19211025536060333, 0.0019406635935107868, 1.0, 0.9934732913970947]]","[[167.68, 0.0, 1022.72, 766.719744]]","<class 'list'>","[[0.16375, 0.0, 0.99875, 0.998333]]","[[0.9805287296713974]]","[0.9805287296713974]",1,0.9805287296713974
"[[[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]

 [[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]

 [[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]

 ...

 [[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]

 [[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]

 [[43 43 43]
  [43 43 43]
  [43 43 43]
  ...
  [43 43 43]
  [43 43 43]
  [43 43 43]]]",406,1024,"[[639.8614501953125, 139.5963897705078, 857.5223388671875, 283.8526306152344]]","[[0.6248646974563599, 0.34383347234115225, 0.8374241590499878, 0.6991444103823506]]","[[640.0, 138.962026, 856.32, 283.04736599999995]]","<class 'list'>","[[0.625, 0.34227100000000005, 0.83625, 0.6971609999999999]]","[[0.9963108711813491]]","[0.9963108711813491]",1,0.9963108711813491
"[[[ 92  92  92]
  [107 107 107]
  [120 120 120]
  ...
  [ 35  35  35]
  [ 36  36  36]
  [ 36  36  36]]

 [[ 90  90  90]
  [102 102 102]
  [111 111 111]
  ...
  [ 35  35  35]
  [ 35  35  35]
  [ 35  35  35]]

 [[ 88  88  88]
  [ 98  98  98]
  [104 104 104]
  ...
  [ 34  34  34]
  [ 33  33  33]
  [ 33  33  33]]

 ...

 [[180 180 180]
  [198 198 198]
  [185 185 185]
  ...
  [166 166 166]
  [163 163 163]
  [137 137 137]]

 [[140 140 140]
  [170 170 170]
  [172 172 172]
  ...
  [166 166 166]
  [170 170 170]
  [154 154 154]]

 [[103 103 103]
  [146 146 146]
  [163 163 163]
  ...
  [164 164 164]
  [177 177 177]
  [170 170 170]]]",683,1024,"[[319.1462707519531, 51.482810974121094, 694.6748046875, 661.7532958984375], [0.0, 244.34286499023438, 275.0943298339844, 674.8688354492188], [645.3896484375, 303.85565185546875, 901.2276611328125, 675.9996337890625], [628.9202880859375, 92.09228515625, 1024.0, 672.7838134765625], [3.805468797683716, 159.4970245361328, 449.8453063964844, 504.2462463378906]]","[[0.3116662800312042, 0.07537746848333982, 0.6783933639526367, 0.96889208769903], [0.0, 0.3577494362960972, 0.26864680647850037, 0.9880949274512719], [0.6302633285522461, 0.4448838240929264, 0.8801051378250122, 0.9897505619166361], [0.6141799688339233, 0.13483497094619326, 1.0, 0.985042186642112], [0.0037162781227380037, 0.23352419404997485, 0.4393020570278168, 0.7382814734083318]]","[[0.0, 48.05314799999999, 1023.36, 682.3593460000001], [627.2, 61.508247999999995, 1023.36, 348.54787699999997], [650.24, 305.619961, 901.12, 682.3593460000001]]","<class 'list'>","[[0.0, 0.07035599999999999, 0.999375, 0.9990620000000001], [0.6125, 0.090056, 0.999375, 0.510319], [0.635, 0.447467, 0.88, 0.9990620000000001]]","[[0.6711045361434534, 0.5363645772857899, 0.5007094431458018, 0.6644170856698852, 0.5601899478255623], [0.4973555649896199, 0.23043868726406125, 0.5183558131782684, 0.724876151405638, 0.3433834831933486], [0.5413819514513486, 0.32283762177794223, 0.988525339857858, 0.7415357411951622, 0.339978194499826]]","[0.6711045361434534, 0.724876151405638, 0.988525339857858]",3,0.7948353424689832
"[[[ 78  78  78]
  [ 78  78  78]
  [ 78  78  78]
  ...
  [126 126 126]
  [125 125 125]
  [124 124 124]]

 [[ 78  78  78]
  [ 78  78  78]
  [ 77  77  77]
  ...
  [126 126 126]
  [124 124 124]
  [124 124 124]]

 [[ 78  78  78]
  [ 77  77  77]
  [ 76  76  76]
  ...
  [125 125 125]
  [124 124 124]
  [123 123 123]]

 ...

 [[123 123 123]
  [123 123 123]
  [123 123 123]
  ...
  [202 202 202]
  [203 203 203]
  [200 200 200]]

 [[123 123 123]
  [123 123 123]
  [123 123 123]
  ...
  [202 202 202]
  [202 202 202]
  [199 199 199]]

 [[123 123 123]
  [123 123 123]
  [123 123 123]
  ...
  [200 200 200]
  [201 201 201]
  [198 198 198]]]",683,1024,"[[580.0809326171875, 274.07110595703125, 841.8961181640625, 493.3656311035156]]","[[0.5664852857589722, 0.40127541135729317, 0.8221641778945923, 0.7223508508104182]]","[[26.000384, 6.0001549999999995, 1022.999552, 682.000088]]","<class 'list'>","[[0.025391, 0.008785, 0.999023, 0.998536]]","[[0.42241691710515655]]","[0.42241691710515655]",1,0.42241691710515655
"[[[127 127 127]
  [127 127 127]
  [126 126 126]
  ...
  [128 128 128]
  [130 130 130]
  [131 131 131]]

 [[127 127 127]
  [127 127 127]
  [126 126 126]
  ...
  [129 129 129]
  [131 131 131]
  [131 131 131]]

 [[128 128 128]
  [127 127 127]
  [127 127 127]
  ...
  [131 131 131]
  [131 131 131]
  [132 132 132]]

 ...

 [[123 123 123]
  [133 133 133]
  [124 124 124]
  ...
  [151 151 151]
  [154 154 154]
  [141 141 141]]

 [[116 116 116]
  [126 126 126]
  [116 116 116]
  ...
  [161 161 161]
  [176 176 176]
  [161 161 161]]

 [[102 102 102]
  [112 112 112]
  [106 106 106]
  ...
  [191 191 191]
  [181 181 181]
  [169 169 169]]]",681,1024,"[[798.3262939453125, 125.9057388305664, 1024.0, 474.26220703125], [0.0, 154.9241180419922, 387.2730712890625, 526.9010620117188], [683.4052734375, 198.62338256835938, 868.0439453125, 475.45367431640625], [683.4866333007812, 115.0189437866211, 1002.56787109375, 475.9322204589844], [270.14593505859375, 222.8616180419922, 512.5891723632812, 676.1027221679688], [0.0, 176.7339630126953, 154.7799835205078, 533.8171997070312], [657.52392578125, 52.57307052612305, 708.9818115234375, 160.03762817382812], [799.2850341796875, 29.128662109375, 874.6736450195312, 91.2024917602539], [535.9872436523438, 61.916160583496094, 639.0189819335938, 175.663330078125], [798.9496459960938, 28.280651092529297, 904.619140625, 92.9095687866211], [426.15411376953125, 40.4326171875, 542.0931396484375, 158.94717407226562], [269.104248046875, 223.56005859375, 432.56671142578125, 676.8279418945312], [711.7938232421875, 43.627342224121094, 763.2268676757812, 153.6181640625]]","[[0.7796155214309692, 0.1848836106175718, 1.0, 0.6964202746420705], [0.0, 0.2274950338355245, 0.3781963586807251, 0.7737166843050202], [0.6673879623413086, 0.29166429158349394, 0.8476991653442383, 0.6981698594954571], [0.6674674153327942, 0.16889712743997223, 0.9790701866149902, 0.698872570424353], [0.26381438970565796, 0.3272564141585788, 0.5005753636360168, 0.9928086962818924], [0.0, 0.2595212379041047, 0.1511523276567459, 0.7838725399515878], [0.642113208770752, 0.07719980987683267, 0.6923650503158569, 0.23500385928609122], [0.7805517911911011, 0.04277336579937592, 0.854173481464386, 0.13392436381828768], [0.5234250426292419, 0.09091947222246123, 0.6240419745445251, 0.25794908968887664], [0.7802242636680603, 0.04152812201546152, 0.8834171295166016, 0.1364310848555376], [0.41616612672805786, 0.05937241877753304, 0.5293878316879272, 0.23340260509877478], [0.26279711723327637, 0.3282820243667401, 0.4224284291267395, 0.9938736298010737], [0.6951111555099487, 0.06406364496934082, 0.7453387379646301, 0.22557733342511013]]","[[0.0, 155.245527, 516.799488, 680.1998249999999], [419.2, 39.211299, 627.9997440000001, 175.25126400000002], [652.8, 54.415986, 763.200512, 157.646052], [681.6, 133.63944, 1023.2002560000001, 474.5391870000001], [766.400512, 28.008167999999998, 952.000512, 94.42745999999998]]","<class 'list'>","[[0.0, 0.227967, 0.504687, 0.9988249999999999], [0.409375, 0.057579, 0.6132810000000001, 0.257344], [0.6375, 0.07990599999999999, 0.745313, 0.231492], [0.665625, 0.19624, 0.9992190000000001, 0.6968270000000001], [0.748438, 0.041128, 0.929688, 0.13865999999999998]]","[[0.3091103817299059, 0.79930835714509, 0.37421431901554164, 0.3580027995304271, 0.7730616616092091, 0.6585487889796062, 0.28840106489987943, 0.20629825558690706, 0.34396165233771586, 0.20475459363283918, 0.38039541350176015, 0.7248673697618896, 0.2624939418783097], [0.37331025929856204, 0.3870716206578128, 0.4168839221453342, 0.42510894875012645, 0.407696261739594, 0.3010010331478206, 0.7320607698703377, 0.5212333426586838, 0.8721291369788365, 0.5125293291943445, 0.9048407720030907, 0.38657511405394024, 0.6674632295334536], [0.479078313426731, 0.2792467040212004, 0.5268711363554649, 0.5359070935979827, 0.305424564269547, 0.1972367597016427, 0.9432124260819704, 0.7109284691997584, 0.7841426948120384, 0.6964801859209078, 0.6602451969629175, 0.28377970678108033, 0.9309635538330743], [0.9074600175224142, 0.33936700282320914, 0.8281223265761682, 0.9649237528662777, 0.3919477685495669, 0.228198905310748, 0.4959225037865386, 0.4647953176922612, 0.4486464903016804, 0.47757059040174826, 0.3713778100280093, 0.357523583019413, 0.5051607377862375], [0.5365962497903333, 0.20108113020777588, 0.4596728893132755, 0.5309173498446814, 0.2222407140610567, 0.13126375662037867, 0.6633154489358168, 0.9036018639271955, 0.551489153532812, 0.9316827670722599, 0.4787545478788946, 0.20366851781225578, 0.7413361206070685]]","[0.79930835714509, 0.9048407720030907, 0.9432124260819704, 0.9649237528662777, 0.9316827670722599]",5,0.9087936150337379
"[[[ 54  54  54]
  [ 54  54  54]
  [ 54  54  54]
  ...
  [ 55  55  55]
  [ 55  55  55]
  [ 54  54  54]]

 [[ 54  54  54]
  [ 54  54  54]
  [ 54  54  54]
  ...
  [ 55  55  55]
  [ 55  55  55]
  [ 54  54  54]]

 [[ 54  54  54]
  [ 54  54  54]
  [ 54  54  54]
  ...
  [ 55  55  55]
  [ 55  55  55]
  [ 54  54  54]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",954,1024,"[[332.2289733886719, 99.13578796386719, 796.3282470703125, 745.1693115234375], [134.84512329101562, 385.51788330078125, 456.017333984375, 738.16748046875], [707.6400146484375, 361.5693359375, 978.3486328125, 662.8812255859375], [8.467382431030273, 366.97686767578125, 64.18502044677734, 676.84912109375]]","[[0.3244423568248749, 0.1039159202975547, 0.777664303779602, 0.781099907257272], [0.13168469071388245, 0.4041067959127686, 0.4453294277191162, 0.7737604617072851], [0.6910547018051147, 0.3790034967898323, 0.955418586730957, 0.6948440519768737], [0.008268928155303001, 0.3846717690521816, 0.062680684030056, 0.709485451880241]]","[[135.558144, 390.184092, 456.41113600000006, 734.5218060000001], [784.091136, 350.19050400000003, 914.772992, 661.3624080000001]]","<class 'list'>","[[0.132381, 0.40899800000000003, 0.44571400000000005, 0.769939], [0.765714, 0.367076, 0.893333, 0.6932520000000001]]","[[0.5654507219069274, 0.9928232923632204, 0.39117099998437926, 0.6127572325946226], [0.5180125350827343, 0.3622533410233415, 0.8836244492135981, 0.1552112089194743]]","[0.9928232923632204, 0.8836244492135981]",2,0.9382238707884092
"[[[ 39  39  39]
  [ 46  46  46]
  [ 56  56  56]
  ...
  [147 147 147]
  [147 147 147]
  [147 147 147]]

 [[ 48  48  48]
  [ 55  55  55]
  [ 66  66  66]
  ...
  [149 149 149]
  [149 149 149]
  [149 149 149]]

 [[ 58  58  58]
  [ 64  64  64]
  [ 74  74  74]
  ...
  [150 150 150]
  [150 150 150]
  [150 150 150]]

 ...

 [[163 163 163]
  [180 180 180]
  [186 186 186]
  ...
  [206 206 206]
  [216 216 216]
  [223 223 223]]

 [[164 164 164]
  [181 181 181]
  [185 185 185]
  ...
  [202 202 202]
  [211 211 211]
  [217 217 217]]

 [[166 166 166]
  [182 182 182]
  [185 185 185]
  ...
  [197 197 197]
  [205 205 205]
  [211 211 211]]]",683,1024,"[[0.0, 38.635520935058594, 1020.6096801757812, 676.65234375]]","[[0.0, 0.05656738057841668, 0.9966891407966614, 0.9907062133967789]]","[[0.0, 0.0, 1023.36, 682.3600289999999]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990629999999999]]","[[0.9662229797564948]]","[0.9662229797564948]",1,0.9662229797564948
"[[[ 55  55  55]
  [ 56  56  56]
  [ 57  57  57]
  ...
  [ 62  62  62]
  [ 69  69  69]
  [ 80  80  80]]

 [[ 56  56  56]
  [ 56  56  56]
  [ 57  57  57]
  ...
  [ 63  63  63]
  [ 65  65  65]
  [ 70  70  70]]

 [[ 56  56  56]
  [ 57  57  57]
  [ 57  57  57]
  ...
  [ 68  68  68]
  [ 63  63  63]
  [ 62  62  62]]

 ...

 [[166 166 166]
  [166 166 166]
  [166 166 166]
  ...
  [153 153 153]
  [160 160 160]
  [165 165 165]]

 [[166 166 166]
  [167 167 167]
  [167 167 167]
  ...
  [163 163 163]
  [168 168 168]
  [171 171 171]]

 [[167 167 167]
  [167 167 167]
  [167 167 167]
  ...
  [175 175 175]
  [177 177 177]
  [179 179 179]]]",768,1024,"[[329.6195373535156, 281.08514404296875, 822.3935546875, 617.7412109375]]","[[0.3218940794467926, 0.3659962813059489, 0.8031187057495117, 0.8043505350748698]]","[[329.6, 280.53350400000005, 822.4, 617.600256]]","<class 'list'>","[[0.321875, 0.36527800000000005, 0.803125, 0.804167]]","[[0.9993562180023149]]","[0.9993562180023149]",1,0.9993562180023149
"[[[115 115 115]
  [113 113 113]
  [115 115 115]
  ...
  [123 123 123]
  [ 92  92  92]
  [ 68  68  68]]

 [[110 110 110]
  [108 108 108]
  [110 110 110]
  ...
  [115 115 115]
  [ 79  79  79]
  [ 52  52  52]]

 [[108 108 108]
  [106 106 106]
  [107 107 107]
  ...
  [105 105 105]
  [ 65  65  65]
  [ 36  36  36]]

 ...

 [[136 136 136]
  [133 133 133]
  [128 128 128]
  ...
  [124 124 124]
  [124 124 124]
  [126 126 126]]

 [[138 138 138]
  [135 135 135]
  [130 130 130]
  ...
  [120 120 120]
  [120 120 120]
  [122 122 122]]

 [[141 141 141]
  [137 137 137]
  [133 133 133]
  ...
  [117 117 117]
  [118 118 118]
  [120 120 120]]]",683,1024,"[[236.1936492919922, 133.0275421142578, 747.7175903320312, 487.11541748046875]]","[[0.23065786063671112, 0.19476946136787382, 0.7301929593086243, 0.7131997327678898]]","[[243.2, 127.50175699999998, 750.08, 497.193265], [243.2, 137.753587, 752.64, 493.348658]]","<class 'list'>","[[0.2375, 0.18667899999999998, 0.7325, 0.727955], [0.2375, 0.201689, 0.735, 0.722326]]","[[0.9792418474439516], [0.9818743004270216]]","[0.9792418474439516, 0.9818743004270216]",2,0.9805580739354867
"[[[ 36  36  36]
  [ 35  35  35]
  [ 35  35  35]
  ...
  [ 69  69  69]
  [ 83  83  83]
  [105 105 105]]

 [[ 31  31  31]
  [ 32  32  32]
  [ 34  34  34]
  ...
  [ 55  55  55]
  [ 59  59  59]
  [ 70  70  70]]

 [[ 25  25  25]
  [ 28  28  28]
  [ 32  32  32]
  ...
  [ 52  52  52]
  [ 50  50  50]
  [ 49  49  49]]

 ...

 [[ 96  96  96]
  [ 92  92  92]
  [ 88  88  88]
  ...
  [ 35  35  35]
  [ 35  35  35]
  [ 35  35  35]]

 [[106 106 106]
  [103 103 103]
  [ 99  99  99]
  ...
  [ 36  36  36]
  [ 35  35  35]
  [ 36  36  36]]

 [[111 111 111]
  [109 109 109]
  [106 106 106]
  ...
  [ 37  37  37]
  [ 36  36  36]
  [ 36  36  36]]]",824,1024,"[[1.1696288585662842, 3.6416258811950684, 1022.2545166015625, 821.5457153320312]]","[[0.001142215682193637, 0.004419448884945471, 0.9982954263687134, 0.9970214991893583]]","[[0.0, 0.0, 1022.821376, 822.820856]]","<class 'list'>","[[0.0, 0.0, 0.998849, 0.998569]]","[[0.996168538987765]]","[0.996168538987765]",1,0.996168538987765
"[[[124 124 124]
  [136 136 136]
  [151 151 151]
  ...
  [117 117 117]
  [121 121 121]
  [126 126 126]]

 [[131 131 131]
  [137 137 137]
  [145 145 145]
  ...
  [112 112 112]
  [112 112 112]
  [115 115 115]]

 [[140 140 140]
  [142 142 142]
  [143 143 143]
  ...
  [120 120 120]
  [119 119 119]
  [120 120 120]]

 ...

 [[163 163 163]
  [163 163 163]
  [164 164 164]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[163 163 163]
  [163 163 163]
  [164 164 164]
  ...
  [217 217 217]
  [216 216 216]
  [215 215 215]]

 [[163 163 163]
  [163 163 163]
  [164 164 164]
  ...
  [194 194 194]
  [192 192 192]
  [189 189 189]]]",683,1024,"[[259.55926513671875, 0.7294921875, 597.7559814453125, 602.1343994140625], [573.2584228515625, 0.4461914002895355, 837.0021362304688, 596.3614501953125]]","[[0.2534758448600769, 0.0010680705527086384, 0.583746075630188, 0.8816023417482614], [0.559822678565979, 0.0006532816988133756, 0.8173848986625671, 0.8731500002859627]]","[[261.00019199999997, 0.0, 595.00032, 602.0002979999999], [576.0, 0.0, 821.000192, 589.999988]]","<class 'list'>","[[0.25488299999999997, 0.0, 0.581055, 0.8814059999999999], [0.5625, 0.0, 0.801758, 0.863836]]","[[0.9962510748595107, 0.6509591092207371], [0.6539405472612162, 0.9802059730895816]]","[0.9962510748595107, 0.9802059730895816]",2,0.9882285239745461
