image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[213 232 217]
  [210 229 214]
  [209 228 213]
  ...
  [226 247 238]
  [227 248 240]
  [228 248 243]]

 [[203 224 209]
  [212 233 218]
  [213 234 219]
  ...
  [225 246 237]
  [226 247 239]
  [228 248 243]]

 [[208 231 216]
  [204 227 212]
  [199 222 207]
  ...
  [225 247 235]
  [227 248 240]
  [229 249 244]]

 ...

 [[ 13  49 113]
  [ 16  54 118]
  [ 16  55 123]
  ...
  [ 36  79 146]
  [ 34  80 144]
  [ 32  78 142]]

 [[ 17  54 114]
  [ 22  59 121]
  [ 23  61 126]
  ...
  [ 27  75 141]
  [ 27  75 139]
  [ 28  75 137]]

 [[ 25  62 120]
  [ 19  56 116]
  [ 15  51 115]
  ...
  [ 20  72 138]
  [ 23  74 137]
  [ 24  75 137]]]",1024,981,"[[259.70989990234375, 100.25634765625, 745.3656005859375, 867.1041870117188]]","[[0.26473995912573267, 0.09790658950805664, 0.7598018354596713, 0.8467814326286316]]","[[259.168428, 87.68, 749.3486220000001, 821.76]]",<class 'list'>,"[[0.264188, 0.085625, 0.763862, 0.8025]]",[[0.964980996274438]],[0.964980996274438],1,0.964980996274438
"[[[  4  10  47]
  [  4  10  47]
  [  3   9  46]
  ...
  [ 31  44  76]
  [ 31  43  77]
  [ 32  44  78]]

 [[  5  11  48]
  [  5  11  48]
  [  1  10  44]
  ...
  [ 31  43  77]
  [ 30  45  78]
  [ 30  44  80]]

 [[  2  12  46]
  [  2  12  46]
  [  2  11  45]
  ...
  [ 29  43  79]
  [ 30  44  80]
  [ 31  45  81]]

 ...

 [[  0  35  21]
  [  0  35  21]
  [  1  33  22]
  ...
  [ 48  74 120]
  [ 59  88 127]
  [ 61  88 125]]

 [[  0  35  19]
  [  0  37  21]
  [  0  37  21]
  ...
  [ 49  76 120]
  [ 55  82 119]
  [ 57  84 118]]

 [[  1  46  19]
  [  0  44  17]
  [  1  44  17]
  ...
  [ 44  72 119]
  [ 47  77 118]
  [ 51  80 119]]]",768,1024,"[[381.69952392578125, 216.6989288330078, 584.0392456054688, 425.68212890625]]","[[0.37275344133377075, 0.28216006358464557, 0.5703508257865906, 0.5542736053466797]]","[[386.56, 217.599744, 599.68, 403.839744]]",<class 'list'>,"[[0.3775, 0.283333, 0.585625, 0.525833]]",[[0.9608800626662913]],[0.9608800626662913],1,0.9608800626662913
"[[[ 1  5  6]
  [ 0  3  4]
  [ 0  1  5]
  ...
  [ 7 22 48]
  [ 8 23 49]
  [ 9 24 50]]

 [[ 1  5  6]
  [ 0  3  4]
  [ 0  1  5]
  ...
  [ 6 21 47]
  [ 7 22 48]
  [ 8 23 49]]

 [[ 0  4  5]
  [ 0  3  4]
  [ 0  2  6]
  ...
  [ 5 20 46]
  [ 6 21 47]
  [ 6 21 47]]

 ...

 [[ 1  3 11]
  [ 1  3 11]
  [ 1  3 11]
  ...
  [ 1  1  7]
  [ 1  1  7]
  [ 0  0  6]]

 [[ 0  2 10]
  [ 0  3  8]
  [ 0  2 10]
  ...
  [ 1  1  7]
  [ 0  0  6]
  [ 0  0  6]]

 [[ 0  2  7]
  [ 0  4  7]
  [ 0  3  8]
  ...
  [ 4  3  7]
  [ 4  3  7]
  [ 4  3  7]]]",769,1024,"[[0.0, 8.599902153015137, 1021.6267700195312, 757.4510498046875]]","[[0.0, 0.011183227767249853, 0.9976823925971985, 0.9849818593038849]]","[[17.28, 10.875967000000001, 1009.92, 754.924993]]",<class 'list'>,"[[0.016875, 0.014143000000000001, 0.98625, 0.9816969999999999]]",[[0.9827109509804881]],[0.9827109509804881],1,0.9827109509804881
"[[[ 56  69  91]
  [ 54  65  92]
  [ 55  66  93]
  ...
  [ 11  12  10]
  [ 10  11   9]
  [ 13  10   6]]

 [[ 56  69  91]
  [ 55  67  91]
  [ 56  68  92]
  ...
  [  8  11   9]
  [ 11   9   8]
  [ 10   8   8]]

 [[ 55  68  90]
  [ 56  69  91]
  [ 57  70  92]
  ...
  [  5   7   7]
  [  5   7   7]
  [  7   5   5]]

 ...

 [[219 187 168]
  [219 187 168]
  [219 188 167]
  ...
  [ 33  40  43]
  [ 30  36  41]
  [ 30  36  41]]

 [[219 187 168]
  [219 187 168]
  [219 187 168]
  ...
  [ 25  36  40]
  [ 25  35  42]
  [ 25  36  40]]

 [[217 183 167]
  [217 184 168]
  [217 185 166]
  ...
  [ 22  34  40]
  [ 21  35  41]
  [ 22  37  39]]]",683,1024,"[[284.5545959472656, 168.2521514892578, 951.8065185546875, 580.3214111328125], [0.0, 392.80059814453125, 1016.4425048828125, 671.3931884765625]]","[[0.2778853476047516, 0.24634282794913295, 0.929498553276062, 0.8496653164462847], [0.0, 0.5751106854239111, 0.9926196336746216, 0.9830061324693448]]","[[0.0, 180.839959, 947.976192, 575.1167350000001]]",<class 'list'>,"[[0.0, 0.264773, 0.925758, 0.842045]]","[[0.8421362060477496, 0.7169507841992163]]",[0.8421362060477496],1,0.8421362060477496
"[[[ 89 152 156]
  [ 90 153 157]
  [ 93 154 158]
  ...
  [ 40  58  57]
  [ 29  50  48]
  [ 22  43  41]]

 [[ 91 154 158]
  [ 92 155 159]
  [ 94 155 159]
  ...
  [ 29  47  46]
  [ 23  41  40]
  [ 17  38  36]]

 [[ 90 154 155]
  [ 90 154 155]
  [ 93 154 156]
  ...
  [ 24  43  40]
  [ 24  43  40]
  [ 23  42  39]]

 ...

 [[100 150 150]
  [ 95 147 147]
  [ 96 145 147]
  ...
  [ 28  46  45]
  [ 17  33  32]
  [ 21  35  33]]

 [[ 96 149 146]
  [ 91 146 143]
  [ 91 143 143]
  ...
  [ 14  33  30]
  [ 21  38  34]
  [ 16  31  27]]

 [[ 89 145 140]
  [ 87 143 138]
  [ 86 141 138]
  ...
  [ 33  53  48]
  [ 36  53  49]
  [ 22  38  31]]]",1024,1024,"[[26.523731231689453, 36.28095626831055, 1024.0, 980.4095458984375]]","[[0.02590208128094673, 0.03543062135577202, 1.0, 0.9574311971664429]]","[[199.04, 34.56, 993.92, 867.84]]",<class 'list'>,"[[0.194375, 0.03375, 0.970625, 0.8475]]",[[0.8476472349759167]],[0.8476472349759167],1,0.8476472349759167
"[[[ 49 102  92]
  [ 50 103  93]
  [ 53 103  91]
  ...
  [ 34  28  15]
  [ 38  29  15]
  [ 35  26  12]]

 [[ 50 103  93]
  [ 55 108  98]
  [ 56 109  96]
  ...
  [ 33  27  14]
  [ 37  30  15]
  [ 34  25  11]]

 [[ 49 105  94]
  [ 47 100  90]
  [ 48 101  91]
  ...
  [ 32  26  13]
  [ 36  29  14]
  [ 32  25  10]]

 ...

 [[ 20  53  72]
  [ 16  49  68]
  [ 18  51  70]
  ...
  [ 30  45  48]
  [ 30  44  50]
  [ 31  47  54]]

 [[ 13  46  61]
  [ 14  47  62]
  [ 17  47  64]
  ...
  [ 26  45  50]
  [ 28  47  54]
  [ 30  51  59]]

 [[ 10  44  57]
  [ 11  43  56]
  [ 18  46  63]
  ...
  [ 44  66  71]
  [ 41  62  70]
  [ 37  59  70]]]",768,1024,"[[195.98300170898438, 215.2548828125, 613.5164184570312, 569.7281494140625]]","[[0.19138965010643005, 0.28027979532877606, 0.5991371273994446, 0.7418335278828939]]","[[178.56819199999998, 212.543232, 618.667008, 577.580544]]",<class 'list'>,"[[0.17438299999999998, 0.27674899999999997, 0.604167, 0.752058]]",[[0.975407565031793]],[0.975407565031793],1,0.975407565031793
"[[[245 226 205]
  [250 231 210]
  [251 236 217]
  ...
  [130  92  62]
  [127  84  51]
  [123  77  43]]

 [[245 226 205]
  [250 231 210]
  [251 236 217]
  ...
  [125  82  55]
  [126  76  46]
  [125  71  40]]

 [[246 227 206]
  [251 232 211]
  [252 237 218]
  ...
  [124  76  52]
  [125  72  45]
  [126  70  41]]

 ...

 [[ 63  33 136]
  [ 63  33 136]
  [ 62  32 133]
  ...
  [ 64  36 143]
  [ 65  36 145]
  [ 64  35 144]]

 [[ 59  31 138]
  [ 60  33 137]
  [ 61  34 137]
  ...
  [ 69  36 140]
  [ 68  37 142]
  [ 67  36 141]]

 [[ 53  30 136]
  [ 55  32 136]
  [ 58  36 138]
  ...
  [ 67  33 134]
  [ 68  34 135]
  [ 67  33 134]]]",768,1024,"[[277.1161804199219, 111.13838195800781, 760.5914306640625, 706.4783325195312], [0.29259032011032104, 318.15057373046875, 194.46287536621094, 459.24884033203125]]","[[0.27062126994132996, 0.144711434841156, 0.7427650690078735, 0.9198936621348063], [0.0002857327344827354, 0.41425855954488117, 0.18990515172481537, 0.597980260848999]]","[[220.16, 114.560256, 758.4, 700.160256]]",<class 'list'>,"[[0.215, 0.149167, 0.740625, 0.911667]]","[[0.9555667266390512, 0.39211232897656495]]",[0.9555667266390512],1,0.9555667266390512
"[[[  1   2   6]
  [  1   2   6]
  [  1   5   6]
  ...
  [ 90 113 129]
  [ 88 113 129]
  [ 87 112 128]]

 [[  2   3   7]
  [  0   3   7]
  [  2   5   9]
  ...
  [ 87 112 128]
  [ 87 112 128]
  [ 89 112 128]]

 [[  0   3   7]
  [  0   3   7]
  [  1   4   8]
  ...
  [ 87 110 126]
  [ 86 111 127]
  [ 87 112 128]]

 ...

 [[ 73  91 108]
  [ 67  85 102]
  [ 65  81  97]
  ...
  [ 43  60  69]
  [ 40  57  66]
  [ 41  53  63]]

 [[ 72  91 106]
  [ 59  75  91]
  [ 55  70  86]
  ...
  [ 42  59  68]
  [ 40  57  66]
  [ 40  52  62]]

 [[ 65  82  95]
  [ 52  68  84]
  [ 46  59  75]
  ...
  [ 41  58  67]
  [ 41  58  67]
  [ 41  53  63]]]",683,1024,"[[365.03338623046875, 115.32548522949219, 761.7029418945312, 577.5716552734375]]","[[0.35647791624069214, 0.16885136929647465, 0.7438505291938782, 0.8456393195804356]]","[[371.2, 0.0, 806.4, 577.923182]]",<class 'list'>,"[[0.3625, 0.0, 0.7875, 0.846154]]",[[0.8770724691901781]],[0.8770724691901781],1,0.8770724691901781
"[[[ 27  27  27]
  [ 27  27  27]
  [ 27  27  27]
  ...
  [189 189 189]
  [188 188 188]
  [189 189 189]]

 [[ 29  29  29]
  [ 28  28  28]
  [ 29  29  29]
  ...
  [189 189 189]
  [188 188 188]
  [186 186 186]]

 [[ 30  30  30]
  [ 29  29  29]
  [ 29  29  29]
  ...
  [191 191 191]
  [189 189 189]
  [187 187 187]]

 ...

 [[ 52  52  52]
  [ 51  51  51]
  [ 54  54  54]
  ...
  [ 30  30  30]
  [ 30  30  30]
  [ 31  31  31]]

 [[ 50  50  50]
  [ 50  50  50]
  [ 47  47  47]
  ...
  [ 28  28  28]
  [ 29  29  29]
  [ 27  27  27]]

 [[ 51  51  51]
  [ 49  49  49]
  [ 49  49  49]
  ...
  [ 22  22  22]
  [ 25  25  25]
  [ 25  25  25]]]",931,1024,"[[101.0596694946289, 82.396484375, 972.4759521484375, 562.4761962890625], [336.73858642578125, 361.34783935546875, 842.0735473632812, 520.4035034179688]]","[[0.09869108349084854, 0.0885032055585392, 0.9496835470199585, 0.6041634761429243], [0.328846275806427, 0.3881287211122113, 0.8223374485969543, 0.5589726137679578]]","[[44.16, 85.741376, 1023.36, 930.3604029999999]]",<class 'list'>,"[[0.043125, 0.092096, 0.999375, 0.9993129999999999]]","[[0.7488208837774696, 0.468680830625411]]",[0.7488208837774696],1,0.7488208837774696
"[[[ 75  99 117]
  [ 82 104 122]
  [ 89 106 125]
  ...
  [ 90 103 125]
  [ 83  97 119]
  [ 81  98 119]]

 [[ 78 102 120]
  [ 85 105 123]
  [ 88 105 124]
  ...
  [ 90 103 125]
  [ 83  97 119]
  [ 81  98 119]]

 [[ 79 101 119]
  [ 83 103 121]
  [ 84 101 120]
  ...
  [ 88 102 124]
  [ 84  98 120]
  [ 84  98 120]]

 ...

 [[128 138 156]
  [121 133 151]
  [119 131 149]
  ...
  [198 205 220]
  [197 205 218]
  [197 205 218]]

 [[126 138 156]
  [121 133 151]
  [117 131 149]
  ...
  [197 204 219]
  [196 204 217]
  [196 204 217]]

 [[123 135 153]
  [121 133 151]
  [119 133 151]
  ...
  [197 204 219]
  [196 204 217]
  [195 203 216]]]",685,1024,"[[7.0634765625, 1.834375023841858, 1020.9558715820312, 675.7227783203125], [2.4732422828674316, 4.658984184265137, 1023.34765625, 672.1258544921875], [108.184814453125, 29.228002548217773, 666.9241943359375, 549.27001953125], [107.81864929199219, 25.933887481689453, 667.159423828125, 549.4127807617188], [5.895117282867432, 203.31015014648438, 1023.9865112304688, 671.6565551757812]]","[[0.006897926330566406, 0.002677919742834829, 0.9970272183418274, 0.9864566106865876], [0.002415275666862726, 0.006801436765350564, 0.9993629455566406, 0.9812056269958942], [0.10564923286437988, 0.04266861685871208, 0.651293158531189, 0.8018540431113139], [0.10529164969921112, 0.03785968975429117, 0.6515228748321533, 0.8020624536667427], [0.005756950471550226, 0.29680313889997717, 0.9999868273735046, 0.9805205185047902]]","[[86.4, 24.304485, 798.72, 544.92983]]",<class 'list'>,"[[0.084375, 0.035481, 0.78, 0.7955180000000001]]","[[0.7559221931326028, 0.7569180476771568, 0.9048563259339071, 0.9075847453851494, 0.6686072503424764]]",[0.9075847453851494],1,0.9075847453851494
"[[[ 29  82 133]
  [ 25  75 127]
  [ 18  67 117]
  ...
  [ 23  18  17]
  [ 25  17  17]
  [ 25  17  17]]

 [[ 32  80 132]
  [ 27  75 127]
  [ 24  69 120]
  ...
  [ 26  21  20]
  [ 28  20  20]
  [ 28  20  20]]

 [[ 33  75 128]
  [ 32  72 125]
  [ 29  68 120]
  ...
  [ 25  20  19]
  [ 24  19  18]
  [ 23  18  17]]

 ...

 [[171 206 209]
  [171 206 209]
  [172 204 209]
  ...
  [ 23  27  32]
  [ 22  25  33]
  [ 20  23  31]]

 [[172 208 208]
  [172 208 208]
  [174 207 210]
  ...
  [ 22  26  31]
  [ 21  24  32]
  [ 19  21  31]]

 [[172 208 208]
  [173 209 209]
  [174 207 210]
  ...
  [ 19  23  28]
  [ 19  21  31]
  [ 19  21  31]]]",768,1024,"[[390.0736083984375, 272.9745788574219, 679.3062744140625, 470.1767578125]]","[[0.3809312582015991, 0.35543564955393475, 0.6633850336074829, 0.6122093200683594]]","[[389.76, 274.56, 686.08, 470.40000000000003]]",<class 'list'>,"[[0.380625, 0.3575, 0.67, 0.6125]]",[[0.9927774801668031]],[0.9927774801668031],1,0.9927774801668031
"[[[22 10 38]
  [21 12 38]
  [18 16 38]
  ...
  [11  2  5]
  [10  3  8]
  [11  4  9]]

 [[21 17 36]
  [19 17 36]
  [16 22 35]
  ...
  [10  5  2]
  [11  6  3]
  [12  7  4]]

 [[19 24 33]
  [17 24 33]
  [16 28 32]
  ...
  [12 10  0]
  [12 10  0]
  [12 10  0]]

 ...

 [[ 5  5  0]
  [ 7  7  1]
  [13 10  5]
  ...
  [32 31 40]
  [38 38 44]
  [41 39 45]]

 [[12  6  1]
  [14  8  3]
  [15 10  7]
  ...
  [31 31 31]
  [41 37 36]
  [45 40 37]]

 [[16  8  1]
  [18  9  5]
  [19 13  8]
  ...
  [33 31 23]
  [42 37 28]
  [50 41 31]]]",768,1024,"[[490.583984375, 501.75335693359375, 625.4468994140625, 638.581298828125], [314.83843994140625, 262.31939697265625, 636.0191040039062, 492.0828552246094], [3.1275391578674316, 10.715991020202637, 1023.9730224609375, 748.9138793945312]]","[[0.47908592224121094, 0.6533246835072836, 0.6107879877090454, 0.8314860661824545], [0.30745941400527954, 0.3415617148081462, 0.6211124062538147, 0.6407328844070435], [0.0030542374588549137, 0.013953113307555517, 0.9999736547470093, 0.9751482804616293]]","[[323.84, 263.04, 635.52, 679.6800000000001]]",<class 'list'>,"[[0.31625, 0.3425, 0.620625, 0.8850000000000001]]","[[0.662688223498151, 0.8361243146553181, 0.5137434345839765]]",[0.8361243146553181],1,0.8361243146553181
"[[[ 88 114 126]
  [ 94 122 133]
  [ 88 116 127]
  ...
  [ 78  98 116]
  [ 78  98 116]
  [ 80 100 118]]

 [[ 93 119 131]
  [ 97 123 135]
  [ 93 121 132]
  ...
  [ 74  94 112]
  [ 73  93 111]
  [ 73  93 111]]

 [[ 92 116 128]
  [ 93 119 131]
  [ 96 124 135]
  ...
  [ 87 104 123]
  [ 88 105 124]
  [ 89 106 125]]

 ...

 [[ 84  94 111]
  [ 79  92 108]
  [ 89 102 118]
  ...
  [122 129 154]
  [112 119 144]
  [ 95 104 131]]

 [[ 79  87 104]
  [ 92 102 119]
  [109 119 136]
  ...
  [105 112 137]
  [102 109 134]
  [ 94 101 128]]

 [[ 81  89 106]
  [ 83  91 108]
  [ 97 107 124]
  ...
  [ 98 105 130]
  [ 95 102 127]
  [ 87  94 121]]]",1024,683,"[[227.8265380859375, 315.8185119628906, 522.1722412109375, 558.4126586914062]]","[[0.33356740568951315, 0.3084165155887604, 0.7645274395474927, 0.5453248620033264]]","[[27.550853999999998, 315.52, 524.103465, 562.56]]",<class 'list'>,"[[0.040338, 0.308125, 0.767355, 0.549375]]",[[0.825675028728327]],[0.825675028728327],1,0.825675028728327
"[[[193 195 196]
  [189 191 192]
  [182 182 182]
  ...
  [164 166 166]
  [157 159 159]
  [148 153 152]]

 [[187 192 191]
  [190 192 193]
  [189 189 195]
  ...
  [156 160 161]
  [153 157 158]
  [149 153 154]]

 [[183 187 188]
  [191 194 198]
  [196 193 202]
  ...
  [162 165 170]
  [158 161 166]
  [150 153 158]]

 ...

 [[214 206 199]
  [220 213 204]
  [209 201 194]
  ...
  [230 218 206]
  [216 203 195]
  [229 228 218]]

 [[202 191 187]
  [203 195 188]
  [205 199 194]
  ...
  [215 204 190]
  [227 212 203]
  [232 226 219]]

 [[207 198 189]
  [207 200 191]
  [203 198 189]
  ...
  [222 207 191]
  [227 215 205]
  [214 207 204]]]",1024,684,"[[92.19902038574219, 583.57568359375, 429.52606201171875, 1024.0]]","[[0.13479388945283946, 0.5698981285095215, 0.6279620789645011, 1.0]]","[[423.9774, 69.12, 502.112088, 238.08]]",<class 'list'>,"[[0.61985, 0.0675, 0.734082, 0.2325]]",[[0.24154053275607576]],[0.24154053275607576],1,0.24154053275607576
"[[[224 222 222]
  [224 222 222]
  [224 222 222]
  ...
  [228 232 233]
  [227 232 233]
  [227 232 233]]

 [[225 223 223]
  [225 223 223]
  [224 222 222]
  ...
  [228 232 233]
  [227 232 233]
  [227 232 233]]

 [[225 223 222]
  [225 223 222]
  [224 222 221]
  ...
  [228 232 233]
  [228 232 233]
  [228 232 233]]

 ...

 [[229 231 239]
  [229 231 239]
  [229 231 239]
  ...
  [224 221 230]
  [224 221 230]
  [224 221 230]]

 [[229 231 239]
  [229 231 239]
  [229 231 239]
  ...
  [225 222 231]
  [225 222 231]
  [225 222 231]]

 [[229 231 239]
  [229 231 239]
  [229 231 239]
  ...
  [227 222 231]
  [227 222 231]
  [227 222 231]]]",985,1024,[],[],"[[264.385536, 280.30046500000003, 755.668992, 734.308635]]",<class 'list'>,"[[0.258189, 0.284569, 0.737958, 0.745491]]",[[]],[0],1,0.0
"[[[164 199 232]
  [164 199 232]
  [165 200 233]
  ...
  [ 43  53  71]
  [ 43  53  71]
  [ 44  54  72]]

 [[163 198 231]
  [164 199 232]
  [164 199 232]
  ...
  [ 43  53  71]
  [ 43  53  71]
  [ 44  54  72]]

 [[161 199 231]
  [161 199 231]
  [162 200 232]
  ...
  [ 42  52  70]
  [ 43  53  71]
  [ 43  53  71]]

 ...

 [[ 19  21  29]
  [ 19  21  29]
  [ 19  21  29]
  ...
  [ 27  34  49]
  [ 26  33  48]
  [ 26  33  48]]

 [[ 19  21  29]
  [ 19  21  29]
  [ 19  21  29]
  ...
  [ 26  33  48]
  [ 26  33  48]
  [ 25  32  47]]

 [[ 19  21  29]
  [ 19  21  29]
  [ 19  21  29]
  ...
  [ 26  33  48]
  [ 25  32  47]
  [ 25  32  47]]]",767,1024,"[[6.040331840515137, 4.2366943359375, 752.3580932617188, 662.5740356445312]]","[[0.005898761563003063, 0.005523721428862451, 0.7347247004508972, 0.8638514154426744]]","[[40.3456, 92.27086700000001, 741.5838719999999, 588.225339]]",<class 'list'>,"[[0.0394, 0.12030100000000002, 0.7242029999999999, 0.766917]]",[[0.8635110296435781]],[0.8635110296435781],1,0.8635110296435781
"[[[248 243 242]
  [248 243 242]
  [248 243 242]
  ...
  [240 237 233]
  [240 237 233]
  [240 237 233]]

 [[248 243 242]
  [248 243 242]
  [248 243 242]
  ...
  [239 236 232]
  [239 236 232]
  [238 235 231]]

 [[248 243 242]
  [248 243 242]
  [248 243 242]
  ...
  [239 236 232]
  [238 235 231]
  [237 234 230]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1024,853,"[[159.4502716064453, 525.6373291015625, 616.4928588867188, 856.2735595703125]]","[[0.18692880610368737, 0.5133177042007446, 0.7227348873232342, 0.8362046480178833]]","[[134.99322099999998, 104.649728, 677.900425, 894.900224]]",<class 'list'>,"[[0.15825699999999998, 0.102197, 0.794725, 0.873926]]",[[0.7007357936762191]],[0.7007357936762191],1,0.7007357936762191
"[[[ 95  86  89]
  [ 92  86  87]
  [ 89  92  90]
  ...
  [122 159 179]
  [130 161 182]
  [135 164 185]]

 [[ 95  90  87]
  [ 96  93  89]
  [ 91  94  92]
  ...
  [125 158 178]
  [130 158 182]
  [131 156 182]]

 [[ 97  91  84]
  [100  96  91]
  [ 95  91  90]
  ...
  [131 163 182]
  [126 157 178]
  [126 157 178]]

 ...

 [[106 130 150]
  [110 129 150]
  [114 128 146]
  ...
  [ 83 101 108]
  [ 81 100 113]
  [ 77  98 113]]

 [[108 131 147]
  [109 129 146]
  [114 130 147]
  ...
  [ 84  96 100]
  [ 88 103 112]
  [ 86  99 113]]

 [[112 132 150]
  [108 130 148]
  [108 132 150]
  ...
  [ 81  97  96]
  [ 85 102 105]
  [ 82 100 107]]]",768,1024,"[[1.383203148841858, 5.579394340515137, 1021.0751953125, 746.8992919921875]]","[[0.0013507843250408769, 0.0072648363808790846, 0.9971437454223633, 0.9725251197814941]]","[[0.0, 0.0, 1023.2002560000001, 767.199744]]",<class 'list'>,"[[0.0, 0.0, 0.9992190000000001, 0.998958]]",[[0.9814575589707398]],[0.9814575589707398],1,0.9814575589707398
"[[[150 144 139]
  [140 134 129]
  [132 123 119]
  ...
  [179 185 184]
  [169 175 174]
  [160 166 165]]

 [[162 156 157]
  [150 144 145]
  [138 130 130]
  ...
  [172 177 178]
  [163 168 169]
  [154 159 160]]

 [[169 164 173]
  [157 152 161]
  [144 138 143]
  ...
  [163 168 169]
  [153 158 159]
  [145 150 151]]

 ...

 [[117 107 107]
  [ 91  81  81]
  [ 71  61  61]
  ...
  [253 239 227]
  [255 243 229]
  [255 244 230]]

 [[130 118 118]
  [113 101 101]
  [ 89  79  79]
  ...
  [255 241 229]
  [255 245 231]
  [255 246 232]]

 [[136 124 124]
  [126 114 114]
  [104  92  92]
  ...
  [255 242 230]
  [255 245 231]
  [255 247 233]]]",796,1024,[],[],"[[98.869248, 208.26623600000002, 533.18656, 619.50292]]",<class 'list'>,"[[0.096552, 0.261641, 0.52069, 0.77827]]",[[]],[0],1,0.0
"[[[137 138 134]
  [104 105 101]
  [ 61  63  57]
  ...
  [ 65  64  73]
  [ 57  56  65]
  [ 65  64  73]]

 [[128 129 125]
  [128 129 125]
  [106 107 103]
  ...
  [ 58  58  64]
  [ 45  48  53]
  [ 44  47  52]]

 [[ 91  90  86]
  [112 111 107]
  [107 108 104]
  ...
  [ 41  44  48]
  [ 42  45  49]
  [ 42  45  49]]

 ...

 [[ 88 114 126]
  [ 96 122 134]
  [ 88 112 124]
  ...
  [120 113 118]
  [119 112 115]
  [116 109 112]]

 [[ 88 116 127]
  [ 94 122 133]
  [ 96 122 134]
  ...
  [114 104 116]
  [118 109 119]
  [121 112 122]]

 [[107 135 146]
  [100 128 139]
  [103 129 141]
  ...
  [105  94 110]
  [111 101 114]
  [119 109 122]]]",680,1024,"[[175.0841827392578, 143.16177368164062, 1024.0, 465.7776794433594]]","[[0.17098064720630646, 0.21053202012005975, 1.0, 0.684967175651999]]","[[186.88, 141.50664, 1023.36, 451.41256000000004]]",<class 'list'>,"[[0.1825, 0.208098, 0.999375, 0.663842]]",[[0.9775246788113767]],[0.9775246788113767],1,0.9775246788113767
"[[[100 112 116]
  [116 132 139]
  [118 141 149]
  ...
  [ 37  58  85]
  [ 32  63  86]
  [ 23  56  75]]

 [[105 118 120]
  [116 132 138]
  [119 142 150]
  ...
  [ 29  53  77]
  [ 26  54  78]
  [ 23  50  71]]

 [[104 122 123]
  [114 134 139]
  [125 147 153]
  ...
  [ 25  48  70]
  [ 29  53  77]
  [ 28  49  76]]

 ...

 [[ 79 100 108]
  [ 73  95 106]
  [ 74  99 109]
  ...
  [ 52  71  86]
  [ 52  71  86]
  [ 56  74  85]]

 [[ 83 101 112]
  [ 79 104 114]
  [ 79 103 115]
  ...
  [ 51  67  80]
  [ 55  72  85]
  [ 54  70  86]]

 [[ 90 106 118]
  [ 86 108 120]
  [ 78 104 116]
  ...
  [ 53  68  77]
  [ 52  68  80]
  [ 52  70  81]]]",681,1024,"[[425.12164306640625, 430.25506591796875, 571.524169921875, 591.8031005859375]]","[[0.41515785455703735, 0.6317989220528175, 0.558129072189331, 0.8690207057062225]]","[[421.76, 456.775983, 588.16, 588.747654]]",<class 'list'>,"[[0.411875, 0.670743, 0.574375, 0.864534]]",[[0.9492470467841471]],[0.9492470467841471],1,0.9492470467841471
"[[[126  51  53]
  [119  45  51]
  [112  36  48]
  ...
  [188 226 250]
  [188 228 253]
  [188 228 253]]

 [[115  45  46]
  [110  39  42]
  [105  34  44]
  ...
  [190 226 250]
  [192 227 253]
  [191 226 252]]

 [[104  43  41]
  [ 98  36  36]
  [ 99  33  38]
  ...
  [200 228 252]
  [201 228 254]
  [197 227 252]]

 ...

 [[ 94  48  71]
  [ 90  44  67]
  [ 88  42  65]
  ...
  [136  84  91]
  [136  85  89]
  [135  85  87]]

 [[ 87  48  69]
  [ 84  45  66]
  [ 84  45  66]
  ...
  [135  84  91]
  [135  84  91]
  [136  86  90]]

 [[ 85  48  68]
  [ 83  46  66]
  [ 84  47  67]
  ...
  [133  84  92]
  [133  85  91]
  [134  86  92]]]",768,1024,"[[17.471094131469727, 50.50871658325195, 1024.0, 676.73095703125]]","[[0.017061615362763405, 0.06576655805110931, 1.0, 0.8811601003011068]]","[[180.48, 89.600256, 893.44, 616.959744]]",<class 'list'>,"[[0.17625, 0.116667, 0.8725, 0.803333]]",[[0.7947653877567924]],[0.7947653877567924],1,0.7947653877567924
